TICKER,Month,VOL,RETC,RETN,sprtrn,SPREAD,OSC,CAPEI,bm,pe_op_basic,pe_exi,ps,pcf,dpr,npm,opmad,roa,roe,efftax,totdebt_invcap,capital_ratio,int_totdebt,cash_lt,invt_act,rect_act,debt_ebitda,short_debt,ocf_lct,cash_debt,fcf_ocf,de_ratio,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,ptb,PEG_trailing,divyield,b_mkt,alpha,ivol,tvol
AMGN,201104,1660094,0.063611,0.064908,0.028495,0.01,0.071416007,13.522,0.468,11.893,11.868,3.511,9.133,0,0.307,0.371,0.159,0.197,0.13,0.384,0.312,0.053,0.892,0.087,0.101,2.022,0.186,0.881,0.296,0.9,0.816,8.777,2.652,3.213,3.52,413.758,0.706,0.362,0.432,0.629,0.909,0.192,0.007,0,2.207,0.592,0.022730769,0.8303,0.0124,0.0951,0.1022
AMGN,201105,1321103,0.064908,-0.036174,-0.013501,0.01,0.062603238,14.609,0.501,12.482,12.586,3.711,9.534,0,0.302,0.366,0.157,0.196,0.13,0.357,0.303,0.048,0.865,0.094,0.108,1.873,0.151,1.024,0.296,0.901,0.773,9.348,2.789,3.452,3.81,371.959,0.735,0.356,0.44,0.631,0.936,0.197,0.007,0,2.253,0.637,0.022366667,0.827,0.0126,0.0952,0.1021
AMGN,201106,1172638,-0.036174,-0.062554,-0.018258,0.01,0.045586975,13.993,0.501,12.031,12.131,3.555,9.132,0,0.302,0.366,0.157,0.196,0.13,0.357,0.303,0.048,0.865,0.094,0.108,1.873,0.151,1.024,0.296,0.901,0.773,9.348,2.789,3.452,3.81,371.959,0.735,0.356,0.44,0.631,0.936,0.197,0.007,0,2.158,0.614,0.022888889,0.8318,0.0121,0.095,0.102
AMGN,201107,1126142,-0.062554,0.018007,-0.021474,0.01,0.088665448,13.119,0.501,11.278,11.372,3.333,8.562,0,0.302,0.366,0.157,0.196,0.13,0.357,0.303,0.048,0.865,0.094,0.108,1.873,0.151,1.024,0.296,0.901,0.773,9.348,2.789,3.452,3.81,371.959,0.735,0.356,0.44,0.631,0.936,0.197,0.007,0,2.023,0.575,0.02347037,0.8401,0.0114,0.0949,0.102
AMGN,201108,2104912,0.018007,-0.008032,-0.056791,0,0.128778991,12.994,0.475,11.284,11.519,3.342,8.713,0,0.297,0.355,0.152,0.189,0.13,0.355,0.32,0.044,0.884,0.09,0.107,1.99,0.099,1.085,0.296,0.909,0.792,9.564,3.185,3.916,4.304,367.129,0.738,0.347,0.423,0.622,0.856,0.204,0.007,0,1.999,0.537,0.0202,0.858,0.011,0.0946,0.102
AMGN,201109,1297324,-0.008032,0.042031,-0.071762,0.02,0.060498544,12.226,0.475,11.193,11.426,3.144,8.199,0,0.297,0.355,0.152,0.189,0.13,0.355,0.32,0.044,0.884,0.09,0.107,1.99,0.099,1.085,0.296,0.909,0.792,9.564,3.185,3.916,4.304,367.129,0.738,0.347,0.423,0.622,0.856,0.204,0.007,0,1.881,0.533,0.0204,0.8537,0.0111,0.0947,0.102
AMGN,201110,1226364,0.042031,0.016064,0.107723,0.01,0.088178802,12.74,0.475,11.664,11.906,3.276,8.543,0,0.297,0.355,0.152,0.189,0.13,0.355,0.32,0.044,0.884,0.09,0.107,1.99,0.099,1.085,0.296,0.909,0.792,9.564,3.185,3.916,4.304,367.129,0.738,0.347,0.423,0.622,0.856,0.204,0.007,0,1.96,0.555,0.0196,0.8423,0.0107,0.0947,0.102
AMGN,201111,1814294,0.016064,0.108789,-0.005059,0.01,0.065273701,12.748,0.488,11.629,14.334,3.285,9.158,0.068,0.244,0.348,0.145,0.153,0.13,0.356,0.335,0.044,0.862,0.092,0.109,2.046,0.058,1.07,0.296,0.905,0.824,9.328,3.361,4.152,4.573,386.961,0.714,0.345,0.419,0.63,0.835,0.205,0.007,0,2.155,3.337,0.0193,0.824,0.0102,0.0942,0.1011
AMGN,201112,2241865,0.108789,0.057935,0.008533,0.01,0.118050148,12.83,0.488,12.894,15.894,3.307,9.216,0.068,0.244,0.348,0.145,0.153,0.13,0.356,0.335,0.044,0.862,0.092,0.109,2.046,0.058,1.07,0.296,0.905,0.824,9.328,3.361,4.152,4.573,386.961,0.714,0.345,0.419,0.63,0.835,0.205,0.007,0,2.169,3.7,0.0174,0.8229,0.0105,0.0943,0.1012
AMGN,201201,1435603,0.057935,0.006477,0.043583,0.01,0.085529221,13.573,0.488,13.641,16.814,3.498,9.75,0.068,0.244,0.348,0.145,0.153,0.13,0.356,0.335,0.044,0.862,0.092,0.109,2.046,0.058,1.07,0.296,0.905,0.824,9.328,3.361,4.152,4.573,386.961,0.714,0.345,0.419,0.63,0.835,0.205,0.007,0,2.295,3.914,0.0165,0.8127,0.01,0.094,0.1007
AMGN,201202,1192389,0.006477,-0.000588,0.040589,0.01,0.046316718,13.272,0.372,13.441,16.834,3.454,10.515,0.214,0.236,0.343,0.138,0.171,0.113,0.531,0.529,0.036,0.692,0.09,0.105,3.368,0.004,0.89,0.172,0.889,1.568,8.457,3.587,4.364,4.795,411.791,0.727,0.337,0.386,0.819,0.713,0.203,0,0,2.829,8.156,0.0212,0.7878,0.0094,0.0934,0.0998
AMGN,201203,943340,-0.000588,0.046197,0.031332,0.01,0.034868324,13.092,0.372,13.433,16.824,3.407,10.371,0.214,0.236,0.343,0.138,0.171,0.113,0.531,0.529,0.036,0.692,0.09,0.105,3.368,0.004,0.89,0.172,0.889,1.568,8.457,3.587,4.364,4.795,411.791,0.727,0.337,0.386,0.819,0.713,0.203,0,0,2.79,8.152,0.0212,0.769,0.0077,0.0899,0.0962
AMGN,201204,833136,0.046197,-0.017297,-0.007497,0.01,0.085079454,13.637,0.372,14.053,17.601,3.549,10.803,0.214,0.236,0.343,0.138,0.171,0.113,0.531,0.529,0.036,0.692,0.09,0.105,3.368,0.004,0.89,0.172,0.889,1.568,8.457,3.587,4.364,4.795,411.791,0.727,0.337,0.386,0.819,0.713,0.203,0,0,2.906,8.528,0.0203,0.767,0.0081,0.0899,0.0962
AMGN,201205,955064,-0.017297,0.048763,-0.062651,0.01,0.040132336,13.341,0.356,13.092,16.13,3.395,10.683,0.21,0.235,0.347,0.142,0.161,0.113,0.458,0.439,0.04,0.741,0.092,0.108,2.718,0.041,0.845,0.172,0.879,1.192,7.789,3.209,3.958,4.358,395.59,0.742,0.334,0.41,0.732,0.792,0.199,0,0,2.865,2.739,0.0207,0.7688,0.0085,0.0898,0.0961
AMGN,201206,1110471,0.048763,0.132904,0.039555,0.01,0.072280894,13.839,0.356,13.731,16.916,3.522,11.081,0.21,0.235,0.347,0.142,0.161,0.113,0.458,0.439,0.04,0.741,0.092,0.108,2.718,0.041,0.845,0.172,0.879,1.192,7.789,3.209,3.958,4.358,395.59,0.742,0.334,0.41,0.732,0.792,0.199,0,0,2.971,2.873,0.0198,0.7684,0.0086,0.0898,0.0961
AMGN,201207,1075313,0.132904,0.020339,0.012598,0.01,0.121912833,15.71,0.356,15.556,19.165,3.998,12.58,0.21,0.235,0.347,0.142,0.161,0.113,0.458,0.439,0.04,0.741,0.092,0.108,2.718,0.041,0.845,0.172,0.879,1.192,7.789,3.209,3.958,4.358,395.59,0.742,0.334,0.41,0.732,0.792,0.199,0,0,3.373,3.255,0.0174,0.7534,0.0083,0.0891,0.0952
AMGN,201208,829662,0.020339,0.004409,0.019763,0.01,0.042302193,16.006,0.343,14.646,17.97,3.934,10.963,0.277,0.233,0.355,0.143,0.176,0.113,0.519,0.486,0.041,0.695,0.092,0.104,2.978,0.065,0.861,0.172,0.888,1.43,6.906,2.926,3.595,3.958,396.194,0.747,0.335,0.419,0.815,0.812,0.193,0,0,3.362,4.243,0.0172,0.7513,0.0081,0.089,0.0951
AMGN,201209,932937,0.004409,0.0261,0.024236,0.01,0.040870803,16.021,0.343,14.71,18.049,3.938,10.973,0.277,0.233,0.355,0.143,0.176,0.113,0.519,0.486,0.041,0.695,0.092,0.104,2.978,0.065,0.861,0.172,0.888,1.43,6.906,2.926,3.595,3.958,396.194,0.747,0.335,0.419,0.815,0.812,0.193,0,0,3.365,4.261,0.0171,0.7519,0.0078,0.089,0.0951
AMGN,201210,852237,0.0261,0.030871,-0.019789,0.01,0.066944155,16.423,0.343,15.094,18.52,4.037,11.249,0.277,0.233,0.355,0.143,0.176,0.113,0.519,0.486,0.041,0.695,0.092,0.104,2.978,0.065,0.861,0.172,0.888,1.43,6.906,2.926,3.595,3.958,396.194,0.747,0.335,0.419,0.815,0.812,0.193,0,0,3.45,4.373,0.0166,0.7495,0.0077,0.089,0.095
AMGN,201211,862605,0.030871,-0.029279,0.002847,0.01,0.053828829,16.589,0.307,15.025,15.886,4.052,10.241,0.242,0.267,0.354,0.142,0.223,0.113,0.573,0.528,0.041,0.682,0.089,0.097,3.357,0.078,0.874,0.172,0.893,1.671,6.223,2.885,3.49,3.83,395.738,0.744,0.327,0.412,0.873,0.781,0.196,0,0,3.424,1.606,0.0162,0.745,0.008,0.0889,0.0949
AMGN,201212,739328,-0.029279,-0.008585,0.007068,0.01,0.057192575,15.872,0.307,14.585,15.42,3.877,9.798,0.242,0.267,0.354,0.142,0.223,0.113,0.573,0.528,0.041,0.682,0.089,0.097,3.357,0.078,0.874,0.172,0.893,1.671,6.223,2.885,3.49,3.83,395.738,0.744,0.327,0.412,0.873,0.781,0.196,0,0,3.276,1.559,0.0167,0.6892,0.0071,0.0874,0.0925
AMGN,201301,1480935,-0.008585,0.076761,0.050428,0.01,0.082728762,15.735,0.307,14.46,15.288,3.843,9.713,0.242,0.267,0.354,0.142,0.223,0.113,0.573,0.528,0.041,0.682,0.089,0.097,3.357,0.078,0.874,0.172,0.893,1.671,6.223,2.885,3.49,3.83,395.738,0.744,0.327,0.412,0.873,0.781,0.196,0,0,3.248,1.546,0.0168,0.6819,0.0072,0.0873,0.0924
AMGN,201302,1158434,0.076761,0.119716,0.011061,0.01,0.086728564,15.967,0.306,15.132,16.585,3.969,11.649,0.273,0.252,0.355,0.137,0.223,0.133,0.616,0.558,0.045,0.683,0.088,0.081,3.763,0.094,0.718,0.167,0.883,1.849,5.676,2.937,3.475,3.81,374.856,0.809,0.335,0.401,0.906,0.75,0.196,0,0,3.433,1.83,0.0205,0.6838,0.0078,0.0872,0.0923
AMGN,201303,869584,0.119716,0.016584,0.035988,0.01,0.118232368,17.907,0.306,16.944,18.571,4.451,13.064,0.273,0.252,0.355,0.137,0.223,0.133,0.616,0.558,0.045,0.683,0.088,0.081,3.763,0.094,0.718,0.167,0.883,1.849,5.676,2.937,3.475,3.81,374.856,0.809,0.335,0.401,0.906,0.75,0.196,0,0,3.85,2.049,0.0183,0.6875,0.0082,0.0873,0.0925
AMGN,201304,1055854,0.016584,-0.030803,0.018086,0.01,0.10661165,18.213,0.306,17.225,18.879,4.527,13.287,0.273,0.252,0.355,0.137,0.223,0.133,0.616,0.558,0.045,0.683,0.088,0.081,3.763,0.094,0.718,0.167,0.883,1.849,5.676,2.937,3.475,3.81,374.856,0.809,0.335,0.401,0.906,0.75,0.196,0,0,3.916,2.083,0.018,0.6887,0.0087,0.087,0.0922
AMGN,201305,730367,-0.030803,-0.018601,0.020763,0.01,0.07370934,17.788,0.254,15.757,17.01,4.319,12.652,0.258,0.263,0.346,0.132,0.236,0.133,0.59,0.547,0.043,0.686,0.089,0.086,3.623,0.073,0.802,0.167,0.882,1.749,5.582,3.134,3.741,4.106,372.336,0.767,0.327,0.407,0.899,0.756,0.202,0,0,3.868,1.769,0.0187,0.6865,0.0082,0.0869,0.0921
AMGN,201306,769022,-0.018601,0.097608,-0.014999,0.05,0.069937158,17.525,0.254,15.464,16.694,4.256,12.465,0.258,0.263,0.346,0.132,0.236,0.133,0.59,0.547,0.043,0.686,0.089,0.086,3.623,0.073,0.802,0.167,0.882,1.749,5.582,3.134,3.741,4.106,372.336,0.767,0.327,0.407,0.899,0.756,0.202,0,0,3.811,1.736,0.0191,0.6873,0.0081,0.087,0.0921
AMGN,201307,692561,0.097608,0.010343,0.049462,0.04,0.142118386,19.248,0.254,16.973,18.323,4.674,13.69,0.258,0.263,0.346,0.132,0.236,0.133,0.59,0.547,0.043,0.686,0.089,0.086,3.623,0.073,0.802,0.167,0.882,1.749,5.582,3.134,3.741,4.106,372.336,0.767,0.327,0.407,0.899,0.756,0.202,0,0,4.186,1.905,0.0174,0.69,0.0081,0.087,0.0922
AMGN,201308,773408,0.010343,0.0274,-0.031298,0.04,0.085184505,19.017,0.277,16.969,18.34,4.648,15.832,0.275,0.26,0.34,0.131,0.233,0.133,0.576,0.548,0.042,0.687,0.09,0.085,3.614,0.049,0.783,0.167,0.867,1.707,5.629,3.501,4.197,4.613,370.319,0.763,0.33,0.404,0.893,0.738,0.207,0,0,3.985,2.084,0.0173,0.687,0.0083,0.087,0.0921
AMGN,201309,650269,0.0274,0.037659,0.029749,0.03,0.058172884,19.557,0.277,17.434,18.843,4.78,16.281,0.275,0.26,0.34,0.131,0.233,0.133,0.576,0.548,0.042,0.687,0.09,0.085,3.614,0.049,0.783,0.167,0.867,1.707,5.629,3.501,4.197,4.613,370.319,0.763,0.33,0.404,0.893,0.738,0.207,0,0,4.098,2.141,0.0168,0.6869,0.0084,0.087,0.0921
AMGN,201310,712335,0.037659,-0.01369,0.044596,0.08,0.10375409,20.294,0.277,18.09,19.552,4.96,16.895,0.275,0.26,0.34,0.131,0.233,0.133,0.576,0.548,0.042,0.687,0.09,0.085,3.614,0.049,0.783,0.167,0.867,1.707,5.629,3.501,4.197,4.613,370.319,0.763,0.33,0.404,0.893,0.738,0.207,0,0,4.253,2.221,0.0162,0.6865,0.0082,0.0869,0.0921
AMGN,201311,653103,-0.01369,0,0.028049,0.01,0.067128331,19.732,0.257,16.951,18.051,4.757,16.331,0.275,0.268,0.342,0.134,0.243,0.133,0.564,0.55,0.041,0.667,0.092,0.091,3.531,0.025,0.918,0.167,0.869,1.666,5.887,3.916,4.754,5.237,371.138,0.765,0.336,0.402,0.895,0.744,0.209,0,0,3.959,1.4,0.0165,0.6764,0.0077,0.0867,0.0917
AMGN,201312,582991,0,0.042689,0.023563,0.06,0.039358345,19.744,0.257,16.951,18.051,4.76,16.341,0.275,0.268,0.342,0.134,0.243,0.133,0.564,0.55,0.041,0.667,0.092,0.091,3.531,0.025,0.918,0.167,0.869,1.666,5.887,3.916,4.754,5.237,371.138,0.765,0.336,0.402,0.895,0.744,0.209,0,0,3.962,1.4,0.0165,0.6771,0.008,0.0864,0.0915
AMGN,201401,745274,0.042689,0.047751,-0.035583,0,0.091551072,20.587,0.257,17.675,18.821,4.963,17.039,0.275,0.268,0.342,0.134,0.243,0.133,0.564,0.55,0.041,0.667,0.092,0.091,3.531,0.025,0.918,0.167,0.869,1.666,5.887,3.916,4.754,5.237,371.138,0.765,0.336,0.402,0.895,0.744,0.209,0,0,4.131,1.46,0.0158,0.6735,0.0088,0.0861,0.0911
AMGN,201402,633109,0.047751,-0.005483,0.043117,0.02,0.086437671,20.956,0.297,17.542,18.678,5.014,14.884,0.299,0.272,0.337,0.126,0.223,0.035,0.621,0.573,0.035,0.441,0.11,0.099,4.241,0.078,0.792,0.143,0.89,1.993,6.048,2.441,3.064,3.444,411.834,0.715,0.31,0.361,0.845,0.962,0.219,0,0,3.658,1.358,0.0197,0.6698,0.0105,0.0817,0.087
AMGN,201403,741544,-0.005483,-0.093968,0.006932,0.04,0.05967245,20.893,0.297,17.446,18.575,4.999,14.84,0.299,0.272,0.337,0.126,0.223,0.035,0.621,0.573,0.035,0.441,0.11,0.099,4.241,0.078,0.792,0.143,0.89,1.993,6.048,2.441,3.064,3.444,411.834,0.715,0.31,0.361,0.845,0.962,0.219,0,0,3.647,1.35,0.0198,0.6694,0.0104,0.0817,0.087
AMGN,201404,1001121,-0.093968,0.0434,0.006201,0.01,0.131185682,18.933,0.297,15.806,16.83,4.53,13.447,0.299,0.272,0.337,0.126,0.223,0.035,0.621,0.573,0.035,0.441,0.11,0.099,4.241,0.078,0.792,0.143,0.89,1.993,6.048,2.441,3.064,3.444,411.834,0.715,0.31,0.361,0.845,0.962,0.219,0,0,3.305,1.224,0.0218,0.6761,0.0097,0.0819,0.0872
AMGN,201405,662150,0.0434,0.020519,0.02103,0.05,0.049228382,19.737,0.244,17.286,18.799,4.631,13.754,0.322,0.249,0.333,0.138,0.216,0.035,0.584,0.558,0.035,0.538,0.1,0.096,3.679,0.044,0.991,0.143,0.889,1.786,6.194,3.25,4.051,4.501,405.131,0.713,0.312,0.384,0.87,0.84,0.223,0,0,3.861,1.812,0.021,0.6833,0.0103,0.0814,0.0868
AMGN,201406,545665,0.020519,0.076202,0.019058,0.01,0.041733547,20.205,0.244,17.641,19.185,4.741,14.081,0.322,0.249,0.333,0.138,0.216,0.035,0.584,0.558,0.035,0.538,0.1,0.096,3.679,0.044,0.991,0.143,0.889,1.786,6.194,3.25,4.051,4.501,405.131,0.713,0.312,0.384,0.87,0.84,0.223,0,0,3.953,1.849,0.0206,0.683,0.0102,0.0814,0.0868
AMGN,201407,708270,0.076202,0.098909,-0.01508,0.1,0.114765602,21.75,0.244,18.985,20.647,5.104,15.158,0.322,0.249,0.333,0.138,0.216,0.035,0.584,0.558,0.035,0.538,0.1,0.096,3.679,0.044,0.991,0.143,0.889,1.786,6.194,3.25,4.051,4.501,405.131,0.713,0.312,0.384,0.87,0.84,0.223,0,0,4.255,1.99,0.0192,0.6777,0.0108,0.0815,0.0868
AMGN,201408,671407,0.098909,0.007749,0.037655,0.02,0.09922514,23.618,0.271,19.968,21.345,5.441,15.101,0.326,0.257,0.337,0.137,0.221,0.035,0.599,0.563,0.034,0.521,0.098,0.092,3.752,0.06,0.972,0.143,0.897,1.856,6.185,3.048,3.773,4.181,401.587,0.724,0.3,0.374,0.856,0.848,0.22,0,0,4.342,1.871,0.0175,0.6809,0.0109,0.0815,0.087
AMGN,201409,621551,0.007749,0.154635,-0.015514,0.06999,0.047130781,23.832,0.271,20.123,21.51,5.49,15.238,0.326,0.257,0.337,0.137,0.221,0.035,0.599,0.563,0.034,0.521,0.098,0.092,3.752,0.06,0.972,0.143,0.897,1.856,6.185,3.048,3.773,4.181,401.587,0.724,0.3,0.374,0.856,0.848,0.22,0,0,4.382,1.886,0.0174,0.6808,0.0108,0.0815,0.087
AMGN,201410,1243801,0.154635,0.023061,0.023201,0.08001,0.195646763,27.52,0.271,23.235,24.836,6.339,17.596,0.326,0.257,0.337,0.137,0.221,0.035,0.599,0.563,0.034,0.521,0.098,0.092,3.752,0.06,0.972,0.143,0.897,1.856,6.185,3.048,3.773,4.181,401.587,0.724,0.3,0.374,0.856,0.848,0.22,0,0,5.06,2.178,0.015,0.6832,0.0107,0.0813,0.0868
AMGN,201411,632173,0.023061,-0.036416,0.024534,0.10001,0.046155768,27.962,0.237,23.448,26.033,6.369,15.827,0.356,0.247,0.334,0.132,0.207,0.035,0.607,0.56,0.033,0.522,0.094,0.082,3.804,0.077,0.976,0.143,0.91,1.892,6.155,2.87,3.507,3.87,392.038,0.73,0.289,0.367,0.835,0.845,0.218,0,0,4.965,1.505,0.0148,0.6825,0.0107,0.0813,0.0868
AMGN,201412,770302,-0.036416,-0.044133,-0.004189,0.11999,0.08864336,26.934,0.237,22.594,25.085,6.135,15.245,0.356,0.247,0.334,0.132,0.207,0.035,0.607,0.56,0.033,0.522,0.094,0.082,3.804,0.077,0.976,0.143,0.91,1.892,6.155,2.87,3.507,3.87,392.038,0.73,0.289,0.367,0.835,0.845,0.218,0,0,4.783,1.45,0.0153,0.6818,0.0103,0.0812,0.0867
AMGN,201501,731667,-0.044133,0.041048,-0.031041,0.09,0.052344677,25.746,0.237,21.597,23.978,5.864,14.572,0.356,0.247,0.334,0.132,0.207,0.035,0.607,0.56,0.033,0.522,0.094,0.082,3.804,0.077,0.976,0.143,0.91,1.892,6.155,2.87,3.507,3.87,392.038,0.73,0.289,0.367,0.835,0.845,0.218,0,0,4.572,1.386,0.016,0.6864,0.0103,0.0812,0.0867
AMGN,201502,684297,0.041048,0.013505,0.054893,0.03999,0.056809599,26.14,0.241,21.4,23.54,5.966,13.99,0.387,0.257,0.342,0.133,0.188,0.076,0.549,0.54,0.035,0.625,0.076,0.074,3.43,0.016,1.221,0.198,0.916,1.677,6.303,3.856,4.576,4.953,362.727,0.751,0.297,0.358,0.778,0.724,0.214,0,0,4.093,1.221,0.02,0.6763,0.0108,0.0807,0.0862
AMGN,201503,740842,0.013505,-0.012136,-0.017396,0.08,0.108852105,26.546,0.241,21.689,23.858,6.058,14.208,0.387,0.257,0.342,0.133,0.188,0.076,0.549,0.54,0.035,0.625,0.076,0.074,3.43,0.016,1.221,0.198,0.916,1.677,6.303,3.856,4.576,4.953,362.727,0.751,0.297,0.358,0.778,0.724,0.214,0,0,4.157,1.238,0.0198,0.6688,0.0112,0.0806,0.0859
AMGN,201504,719675,-0.012136,-0.005446,0.008521,0.03,0.087961497,26.221,0.241,21.426,23.569,5.984,14.034,0.387,0.257,0.342,0.133,0.188,0.076,0.549,0.54,0.035,0.625,0.076,0.074,3.43,0.016,1.221,0.198,0.916,1.677,6.303,3.856,4.576,4.953,362.727,0.751,0.297,0.358,0.778,0.724,0.214,0,0,4.106,1.223,0.02,0.6688,0.0109,0.0806,0.0859
AMGN,201505,633129,-0.005446,-0.017535,0.010491,0.02001,0.049404905,25.984,0.245,19.363,21.088,5.774,13.591,0.349,0.277,0.365,0.139,0.225,0.076,0.57,0.543,0.033,0.615,0.08,0.073,3.313,0.047,1.175,0.198,0.924,1.728,7.062,3.643,4.334,4.709,348.059,0.769,0.296,0.368,0.807,0.746,0.202,0,0,3.982,1.027,0.0202,0.6687,0.0103,0.0802,0.0855
AMGN,201506,691936,-0.017535,0.150274,-0.021012,0.06999,0.069176589,25.487,0.245,19.024,20.718,5.664,13.331,0.349,0.277,0.365,0.139,0.225,0.076,0.57,0.543,0.033,0.615,0.08,0.073,3.313,0.047,1.175,0.198,0.924,1.728,7.062,3.643,4.334,4.709,348.059,0.769,0.296,0.368,0.807,0.746,0.202,0,0,3.906,1.009,0.0206,0.6641,0.0106,0.0801,0.0853
AMGN,201507,781263,0.150274,-0.136021,0.019742,0.16,0.143156464,29.284,0.245,21.882,23.831,6.508,15.317,0.349,0.277,0.365,0.139,0.225,0.076,0.57,0.543,0.033,0.615,0.08,0.073,3.313,0.047,1.175,0.198,0.924,1.728,7.062,3.643,4.334,4.709,348.059,0.769,0.296,0.368,0.807,0.746,0.202,0,0,4.488,1.16,0.0179,0.6608,0.0106,0.0801,0.0853
AMGN,201508,819505,-0.136021,-0.088681,-0.062581,0.03,0.205890104,24.863,0.264,18.398,20.103,5.542,12.336,0.366,0.28,0.373,0.142,0.214,0.076,0.557,0.536,0.034,0.642,0.075,0.071,3.198,0.038,1.296,0.198,0.933,1.664,7.306,3.898,4.613,4.987,336.323,0.79,0.297,0.367,0.79,0.724,0.198,0,0,3.747,1.143,0.0208,0.6737,0.01,0.0803,0.0858
AMGN,201509,898775,-0.088681,0.14358,-0.026443,0.20002,0.161364867,22.558,0.264,16.766,18.321,5.029,11.193,0.366,0.28,0.373,0.142,0.214,0.076,0.557,0.536,0.034,0.642,0.075,0.071,3.198,0.038,1.296,0.198,0.933,1.664,7.306,3.898,4.613,4.987,336.323,0.79,0.297,0.367,0.79,0.724,0.198,0,0,3.4,1.042,0.0228,0.6801,0.0096,0.0805,0.086
AMGN,201510,981000,0.14358,0.023454,0.082983,0.04999,0.141863709,25.778,0.264,19.173,20.951,5.746,12.79,0.366,0.28,0.373,0.142,0.214,0.076,0.557,0.536,0.034,0.642,0.075,0.071,3.198,0.038,1.296,0.198,0.933,1.664,7.306,3.898,4.613,4.987,336.323,0.79,0.297,0.367,0.79,0.724,0.198,0,0,3.885,1.192,0.02,0.6912,0.0098,0.0806,0.0864
AMGN,201511,583228,0.023454,0.007635,0.000505,0.17999,0.080508996,25.726,0.298,18.265,19.224,5.664,12.843,0.352,0.3,0.388,0.149,0.224,0.076,0.545,0.53,0.034,0.665,0.071,0.074,2.989,0.028,1.381,0.198,0.937,1.609,7.758,4.206,4.961,5.341,320.835,0.806,0.305,0.375,0.797,0.722,0.196,0,0,3.91,1.267,0.0196,0.697,0.0095,0.0805,0.0864
AMGN,201512,674290,0.007635,-0.059139,-0.01753,0.04001,0.061171749,25.911,0.298,18.405,19.371,5.704,12.936,0.352,0.3,0.388,0.149,0.224,0.076,0.545,0.53,0.034,0.665,0.071,0.074,2.989,0.028,1.381,0.198,0.937,1.609,7.758,4.206,4.961,5.341,320.835,0.806,0.305,0.375,0.797,0.722,0.196,0,0,3.939,1.277,0.0195,0.6963,0.0096,0.0805,0.0864
AMGN,201601,895855,-0.059139,-0.061874,-0.050735,0.25,0.084331762,24.379,0.298,17.316,18.226,5.367,12.171,0.352,0.3,0.388,0.149,0.224,0.076,0.545,0.53,0.034,0.665,0.071,0.074,2.989,0.028,1.381,0.198,0.937,1.609,7.758,4.206,4.961,5.341,320.835,0.806,0.305,0.375,0.797,0.722,0.196,0,0,3.706,1.202,0.0207,0.6987,0.0093,0.0805,0.0864
AMGN,201602,800141,-0.061874,0.053767,-0.004128,0.06,0.079350506,21.227,0.248,15.348,15.704,4.94,11.789,0.367,0.32,0.397,0.152,0.233,0.13,0.55,0.511,0.035,0.722,0.063,0.078,2.946,0.071,1.047,0.209,0.935,1.549,7.857,3.621,4.163,4.444,303.357,0.813,0.308,0.377,0.771,0.726,0.188,0,0,3.529,0.835,0.0281,0.6969,0.0088,0.0806,0.0864
AMGN,201603,838508,0.053767,0.055826,0.065991,0.00999,0.064830325,22.344,0.248,16.174,16.549,5.2,12.41,0.367,0.32,0.397,0.152,0.233,0.13,0.55,0.511,0.035,0.722,0.063,0.078,2.946,0.071,1.047,0.209,0.935,1.549,7.857,3.621,4.163,4.444,303.357,0.813,0.308,0.377,0.771,0.726,0.188,0,0,3.715,0.88,0.0267,0.6981,0.009,0.0805,0.0864
AMGN,201604,609092,0.055826,0.004106,0.002699,0.09,0.072015224,23.589,0.248,17.077,17.472,5.49,13.101,0.367,0.32,0.397,0.152,0.233,0.13,0.55,0.511,0.035,0.722,0.063,0.078,2.946,0.071,1.047,0.209,0.935,1.549,7.857,3.621,4.163,4.444,303.357,0.813,0.308,0.377,0.771,0.726,0.188,0,0,3.922,0.929,0.0253,0.6968,0.009,0.0805,0.0864
AMGN,201605,572163,0.004106,-0.03672,0.015329,0.05001,0.065337195,23.87,0.274,16.368,16.697,5.355,12.279,0.353,0.326,0.405,0.156,0.237,0.13,0.552,0.522,0.035,0.717,0.064,0.075,2.926,0.054,1.237,0.209,0.935,1.582,7.886,4.072,4.711,5.034,327.183,0.819,0.306,0.377,0.79,0.703,0.183,0,0,3.842,0.96,0.0253,0.6981,0.009,0.0805,0.0864
AMGN,201606,658985,-0.03672,0.130661,0.000906,0.04001,0.102596129,22.923,0.274,15.767,16.084,5.143,11.792,0.353,0.326,0.405,0.156,0.237,0.13,0.552,0.522,0.035,0.717,0.064,0.075,2.926,0.054,1.237,0.209,0.935,1.582,7.886,4.072,4.711,5.034,327.183,0.819,0.306,0.377,0.79,0.703,0.183,0,0,3.689,0.925,0.0263,0.6955,0.0086,0.0804,0.0862
AMGN,201607,571113,0.130661,-0.005639,0.03561,0.03999,0.103237807,25.899,0.274,17.827,18.185,5.811,13.323,0.353,0.326,0.405,0.156,0.237,0.13,0.552,0.522,0.035,0.717,0.064,0.075,2.926,0.054,1.237,0.209,0.935,1.582,7.886,4.072,4.711,5.034,327.183,0.819,0.306,0.377,0.79,0.703,0.183,0,0,4.169,1.046,0.0233,0.7005,0.0088,0.0806,0.0865
